station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel,lat,lng,match,matched_addr
A0013141,대소원주유소,GS칼텍스,충북 충주시,충북,충주시,충북 충주시 이류면 중원대로 4385,0,0,0,043-852-9700,36.9737902252397,127.822585757873,addr,충북 충주시 대소원면 중원대로 4385
A0013143,동성주유소,HD현대오일뱅크,충북 충주시,충북,충주시,충북 충주시 동량면 충원대로 1184,0,0,0,043-853-4477,37.0298002535075,127.924939033787,addr,충북 충주시 동량면 충원대로 1184
A0013145,의왕청계주유소,HD현대오일뱅크,경기 의왕시,경기,의왕시,경기 의왕시 안양판교로 476 (청계동),0,0,1,031-421-7344,37.3932701093351,127.022309591856,addr,경기 의왕시 안양판교로 476
A0013146,풀무원식품(주) 현풍(하)주유소,알뜰(ex),대구 달성군,대구,달성군,대구 달성군 현풍면 중부내륙지선고속도로 3,1,1,1,053-614-2437,35.7013063141255,128.435748491833,addr,대구 달성군 현풍읍 중부내륙지선고속도로 3
A0013147,(주)원진석유 톨게이트주유소,GS칼텍스,충북 음성군,충북,음성군,충북 음성군 대소면 대금로 227,1,0,0,043-877-3333,36.9785057702799,127.468277584243,addr,충북 음성군 대소읍 대금로 227
A0013150,충주주유소,SK에너지,충북 충주시,충북,충주시,충북 충주시 중원대로 3506 (봉방동),1,0,1,043-842-3341,36.9698515764838,127.91454529108,addr,충북 충주시 중원대로 3506
A0013151,만세유통㈜,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 대소면 대금로 42,1,0,0,043-535-3733,36.9869237615151,127.450950881447,addr,충북 음성군 대소읍 대금로 42
A0013152,화령개발(주)공단주유소,SK에너지,충북 충주시,충북,충주시,충북 충주시 국원대로 368(목행동),1,0,0,043-855-5144,37.0040647601157,127.930467483005,addr,충북 충주시 국원대로 368
A0013157,(주)성안,SK에너지,충북 음성군,충북,음성군,충북 음성군 금왕읍 덕금로 836,0,0,0,043-877-2131,36.9607644595588,127.582113652613,addr,충북 음성군 금왕읍 덕금로 836
A0013164,하나주유소,HD현대오일뱅크,경기 남양주시,경기,남양주시,경기 남양주시 홍유릉로 336,1,0,0,031-592-0239,37.6314391146441,127.204897089986,addr,경기 남양주시 홍유릉로 336
A0013165,신정제1주유소,SK에너지,충북 충주시,충북,충주시,충북 충주시 소태면 충원대로 2508,1,0,0,043-847-5151,37.1265531470524,127.884424764001,addr,충북 충주시 소태면 충원대로 2508
A0013166,성본산단주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 대소면 대금로 906,1,0,1,043-883-5155,36.9760692756348,127.535381988807,addr,충북 음성군 대소읍 대금로 906
A0013167,삼한제1주유소/충전소,S-OIL,충북 음성군,충북,음성군,충북 음성군 생극면 중원대로 792,1,0,0,043-878-5149,37.0550392068503,127.602145801352,addr,충북 음성군 생극면 중원대로 792
A0013168,풀무원식품(주) 양산(서울방향)주유소,알뜰(ex),경남 양산시,경남,양산시,경남 양산시 동면 목장길 15-50,1,1,1,055-389-1750,35.323999174976,129.054722395829,addr,경남 양산시 동면 목장길 15-50
A0013169,태화 명품주유소,SK에너지,충북 음성군,충북,음성군,충북 음성군 감곡면 북부로 778-8,1,0,0,043-881-4555,37.1116795583655,127.718314267805,addr,충북 음성군 감곡면 북부로 778-8
A0013173,(주)매봉주유소,SK에너지,충북 음성군,충북,음성군,충북 음성군 금왕읍 금일로 243,0,0,0,043-881-2355,36.9996767048329,127.557435233563,addr,충북 음성군 금왕읍 금일로 243
A0013174,주식회사 구도일 북진천지점,S-OIL,충북 진천군,충북,진천군,충북 진천군 광혜원면 생거진천로 2475,1,0,1,043-535-6098,36.9643674682248,127.440595578604,addr,충북 진천군 광혜원면 생거진천로 2475
A0013175,대흥주유소,S-OIL,충북 충주시,충북,충주시,충북 충주시 중원대로 3471,0,0,0,043-847-1700,36.9704832654534,127.91813457497,addr,충북 충주시 중원대로 3471
A0013180,금왕IC주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 맹동면 맹동산단지원로 238,1,0,0,043-878-2580,36.9427675294375,127.558085488356,addr,충북 음성군 맹동면 맹동산단지원로 238
A0013185,이오주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 대소면 대금로 280,0,0,1,043-881-0252,36.9754930372007,127.472117793219,addr,충북 음성군 대소읍 대금로 280
A0013186,금대주유소,GS칼텍스,충북 괴산군,충북,괴산군,충북 괴산군 연풍면 연풍로 805,0,0,0,043-834-2254,36.7807546976913,127.951647401353,addr,충북 괴산군 연풍면 연풍로 805
A0013187,야동주유소,GS칼텍스,충북 충주시,충북,충주시,충북 충주시 충원대로 2361,0,0,0,043-848-1071,37.1132980828529,127.885696501078,addr,충북 충주시 소태면 충원대로 2361
A0013188,(주)서림주유소,알뜰주유소,충북 충주시,충북,충주시,충북 충주시 형설로 102 (용산동),1,1,1,043-848-8886,36.9630974096385,127.93966011741,addr,충북 충주시 형설로 102
A0013190,씨앤에스유통(주) 광원주유소,S-OIL,충북 음성군,충북,음성군,충북 음성군 대소면 대금로196번길 8,1,0,0,043-537-5189,36.979509245655,127.464368592006,addr,충북 음성군 대소읍 대금로196번길 8
A0013192,(주)금호에너지 대소IC주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 대소면 대금로 77-4,1,0,0,043-535-5102,36.9859817977588,127.454818787635,addr,충북 음성군 대소읍 대금로 77-4
A0013194,행복주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 금왕읍 대금로 987 (금왕읍),0,0,0,043-881-5187,36.9768612341945,127.544082418512,addr,충북 음성군 금왕읍 대금로 987
A0013195,산척농협주유소,NH-OIL,충북 충주시,충북,충주시,충북 충주시 산척면 북부로 3108,1,0,1,043-853-8243,37.0843213459023,127.957678804141,addr,충북 충주시 산척면 북부로 3108
A0013196,삼성농협주유소,NH-OIL,충북 음성군,충북,음성군,충북 음성 삼성면 대성로 543,1,0,1,043-878-6721,37.0130282222546,127.495003243931,addr,충북 음성군 삼성면 대성로 543
A0013197,금왕농협주유소,NH-OIL,충북 음성군,충북,음성군,충북 음성군 금왕읍 금일로 71,1,0,1,043-877-0966,36.992350293812,127.573565436415,addr,충북 음성군 금왕읍 금일로 71
A0013198,불정농협주유소,NH-OIL,충북 괴산군,충북,괴산군,충북 괴산군 불정면 한불로 1308,0,0,1,043-833-6001,36.883293126219,127.825787007301,addr,충북 괴산군 불정면 한불로 1308
A0013199,북충주농협주유소,NH-OIL,충북 충주시,충북,충주시,충북 충주시 앙성면 가곡로 821,0,0,1,043-855-5738,37.1094343180296,127.730892810326,addr,충북 충주시 앙성면 가곡로 821
A0013200,주덕농협주유소,NH-OIL,충북 충주시,충북,충주시,충북 충주시 주덕읍 신양로 34,0,0,1,043-846-0516,36.970215111845,127.79213217899,addr,충북 충주시 주덕읍 신양로 34
A0013201,감곡농협주유소,NH-OIL,충북 음성군,충북,음성군, 충북 음성군 감곡면 음성로 2608,0,0,1,043-881-2490,37.1085515323699,127.642798177748,addr,충북 음성군 감곡면 음성로 2608
A0013202,중원농협주유소,NH-OIL,충북 충주시,충북,충주시,충청북도 충주시 동량면 충원대로 1317,1,0,1,043-851-5182,37.0416858604985,127.927510199391,addr,충북 충주시 동량면 충원대로 1317
A0013203,서충주셀프주유소,HD현대오일뱅크,충북 충주시,충북,충주시,충북 충주시 대소원면 첨단산업로 123,1,0,1,0,36.9839480035165,127.829494503593,addr,충북 충주시 대소원면 첨단산업로 123
A0013204,대소농협주유소,NH-OIL,충북 음성군,충북,음성군,충북 음성군 대소면 대동로 875,0,0,1,043-882-1580,36.9656533876005,127.490012599069,addr,충북 음성군 대소읍 대동로 875
A0013205,MG새마을금고지현주유소,HD현대오일뱅크,충북 충주시,충북,충주시,충북 충주시 예성로 86 (지현동),1,0,0,043-855-6704,36.9644695158991,127.933837984781,addr,충북 충주시 예성로 86
A0013206,충주농협주유소,NH-OIL,충북 충주시,충북,충주시,충북 충주시 탄금대로 364,1,1,1,043-843-5149,36.9873822795943,127.893954038159,addr,충북 충주시 탄금대로 364
A0013209,한국도로공사 음성(남이)주유/충전소,알뜰(ex),충북 음성군,충북,음성군,충북 음성군 삼성면 중부고속도로 51,1,1,1,043-878-5039,37.0170328460188,127.481291015236,addr,충북 음성군 삼성면 중부고속도로 51
A0013211,대보디앤에스(주) 음성(하남)주유소,알뜰(ex),충북 음성군,충북,음성군,충북 음성군 삼성면 중부고속도로 52,1,1,1,043-877-1086,37.0235811658804,127.484045361491,addr,충북 음성군 삼성면 중부고속도로 52
A0013221,㈜한진 충주롯데마트주유소,S-OIL,충북 충주시,충북,충주시,충북 충주시 충원대로 626(칠금동),1,0,1,043-857-5148,36.9824981806255,127.914247500648,addr,충북 충주시 충원대로 626
A0013225,퍼스트셀프주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 대소면 대금로 623-1,1,0,0,043-881-5104,36.969058581784,127.50635078427,addr,충북 음성군 대소읍 대금로 623-1
A0013227,HD현대오일뱅크㈜직영 충원대로주유소,HD현대오일뱅크,충북 충주시,충북,충주시,충북 충주시 충원대로 1020,0,0,1,043-853-1001,37.0159585320277,127.919260552922,addr,충북 충주시 충원대로 1020
A0013228,충북석유(주) 모란주유소,SK에너지,충북 음성군,충북,음성군,충북 음성군 삼성면 덕정로30번길 22,1,0,0,043-877-3600,37.0168286821517,127.495841779192,addr,충북 음성군 삼성면 덕정로30번길 22
A0013236,신창에너지㈜괴산(양평)주유소,알뜰(ex),충북 괴산군,충북,괴산군,충북 괴산군 장연면 중부내륙고속도로 204,1,0,1,043-832-6598,36.8318218155899,127.960202753349,addr,충북 괴산군 장연면 중부내륙고속도로 204
A0013240,세동석유(주)SK신공단주유소,SK에너지,충북 음성군,충북,음성군,충북 음성군 대소면 대금로 118,1,0,0,043-535-3500,36.9843833979513,127.458397923666,addr,충북 음성군 대소읍 대금로 118
A0013244,(주)인엔아웃 충주(창원)주유소/충전소,알뜰(ex),충북 충주시,충북,충주시,충북 충주시 중앙탑면 중부내륙고속도로 231-1,1,1,1,043-857-7371,37.0209704206226,127.838810772117,addr,충북 충주시 중앙탑면 중부내륙고속도로 231-1
A0013245,(주)부자충주(상)주유소/충전소,알뜰(ex),충북 충주시,충북,충주시,충북 충주시 중앙탑면 중부내륙고속도로 230-1,1,0,1,043-857-4884,37.0240587891598,127.838005609975,addr,충북 충주시 중앙탑면 중부내륙고속도로 230-1
A0013255,대성산업(주) 충주주유소,GS칼텍스,충북 충주시,충북,충주시,충북 충주시 충원대로 725 (금릉동),1,0,1,043-857-8381,36.9909311269215,127.916958023322,addr,충북 충주시 충원대로 725
A0013260,괴산(마산)주유소/충전소,알뜰(ex),충북 괴산군,충북,괴산군,충북 괴산군 장연면 중부내륙고속도로 205,1,1,1,043-832-7970,36.831408783872,127.957865712961,addr,충북 괴산군 장연면 중부내륙고속도로 205
A0013261,(주)바이오시스 금왕(제천)주유소/충전소,알뜰(ex),충북 음성군,충북,음성군,충북 음성군 금왕읍 평택제천고속도로 70,1,1,1,043-881-8122,36.968980701494,127.590712287356,addr,충북 음성군 금왕읍 평택제천고속도로 70
A0013262,(주)바이오시스 금왕(평택)주유소/충전소,알뜰(ex),충북 음성군,충북,음성군,충북 음성군 금왕읍 평택제천고속도로 69,1,1,1,043-882-8030,36.9705174475064,127.589577244807,addr,충북 음성군 금왕읍 평택제천고속도로 69
A0013269,우리주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 청풍호로 360 (산곡동),1,0,0,043-644-7712,37.0998996589734,128.198527481286,addr,충북 제천시 청풍호로 360
A0013272,대명주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 숭문로 8,1,0,0,043-642-3713,37.1342144177633,128.2047264404,addr,충북 제천시 숭문로 8
A0013274,신도시주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 청풍호로 76 (영천동),1,0,0,043-644-7711,37.1244392794747,128.201842829455,addr,충북 제천시 청풍호로 76
A0013277,낙원주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 금성면 청풍호로 1226,1,0,0,043-642-0642,37.048830978174,128.170879588142,addr,충북 제천시 금성면 청풍호로 1226
A0013283,금호주유소,GS칼텍스,충북 증평군,충북,증평군,충북 증평군 증평읍 광장로 247,1,0,0,043-838-3498,36.7787593259669,127.596899647334,addr,충북 증평군 증평읍 광장로 247
A0013284,대성주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 동명로 78,0,0,0,043-648-6480,,,fail,
A0013288,쌍다리주유소,SK에너지,충북 단양군,충북,단양군,충청북도 단양군 단양읍 단양로 965,0,0,0,043-421-5157,36.9783818794449,128.345222221191,addr,충북 단양군 단양읍 단양로 965
A0013292,대광주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 내토로 570,1,0,0,043-643-8545,37.1281744594533,128.219288462255,addr,충북 제천시 내토로 570
A0013294,가곡주유소,S-OIL,충북 단양군,충북,단양군,충북 단양군 가곡면 남한강로 729,0,0,0,043-421-2243,37.036216710281,128.401697673073,addr,충북 단양군 가곡면 남한강로 729
A0013307,금성주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 금성면 청풍호로 881,0,0,0,043-652-8911,37.072379942095,128.176982009457,addr,충북 제천시 금성면 청풍호로 881
A0013309,이화주유소,GS칼텍스,충북 단양군,충북,단양군,충북 단양군 대강면 사인암로 512,0,0,0,043-421-5948,36.9015977835043,128.348631310782,addr,충북 단양군 대강면 사인암로 512
A0013312,용두주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 용두대로29길 9 (신월동),0,0,0,043-644-2424,37.1527296223957,128.184844469484,addr,충북 제천시 용두대로29길 9
A0013313,투구봉주유소,GS칼텍스,충북 단양군,충북,단양군,충북 단양군 단성면 월악로 4249,0,0,0,043-422-9621,36.9225759943718,128.289056953655,addr,충북 단양군 단성면 월악로 4249
A0013317,지에스주유소,GS칼텍스,충북 단양군,충북,단양군,충북 단양군 단양읍 삼봉로 93,0,0,0,043-421-1880,36.9788655713829,128.354039945081,addr,충북 단양군 단양읍 삼봉로 93
A0013322,한성주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 송학면 송학로 463,0,0,0,043-648-3330,37.1896215983893,128.289416519412,addr,충북 제천시 송학면 송학로 463
A0013323,신월주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 제천북로 548,1,0,0,043-652-5150,37.1648921212766,128.1924515504,addr,충북 제천시 제천북로 548
A0013324,대성주유소,HD현대오일뱅크,강원 원주시,강원,원주시,강원 원주시 흥업면 원문로 804,1,0,1,033-744-2156,37.3450207378892,127.89085379669,addr,강원특별자치도 원주시 흥업면 원문로 804
A0013325,사인암주유소,HD현대오일뱅크,충북 단양군,충북,단양군,충북 단양군 대강면 단양로 148,1,0,0,043-421-0120,36.9213962623388,128.35655350587,addr,충북 단양군 대강면 단양로 148
A0013328,강변주유소,S-OIL,충북 단양군,충북,단양군,충북 단양군 단양읍 단양로 516,1,0,1,043-422-1320,36.9433120718725,128.330160605556,addr,충북 단양군 단양읍 단양로 516
A0013330,청풍주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 청풍면 청풍호로 2173,0,0,0,043-647-0457,36.9963276866218,128.166818623187,addr,충북 제천시 청풍면 청풍호로 2173
A0013334,지산주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 봉양읍 북부로 918,1,0,0,043-648-6168,37.13836376901,128.0734236235,addr,충북 제천시 봉양읍 북부로 918
A0013336,청화개발주식회사 동호주유소,SK에너지,충북 진천군,충북,진천군,충북 진천군 이월면 생거진천로 1963,1,0,1,043-532-6900,36.9189625895667,127.448275145586,addr,충북 진천군 이월면 생거진천로 1963
A0013338,녹연주유소,GS칼텍스,충북 단양군,충북,단양군,충북 단양군 어상천면 어상천로 982,0,0,0,043-423-2278,37.1031682898753,128.352773266911,addr,충북 단양군 어상천면 어상천로 982
A0013340,(주)북단양IC주유소,SK에너지,충북 단양군,충북,단양군,충북 단양군 매포읍 적성로 28-12,0,0,0,043-422-5188,37.0281234668506,128.299794520089,addr,충북 단양군 매포읍 적성로 28-12
A0013343,일양주유소,GS칼텍스,충북 단양군,충북,단양군,충북 단양군 단양읍 수변로 101,0,0,1,043-422-3535,36.9845700439181,128.370918970759,addr,충북 단양군 단양읍 수변로 101
A0013347,주식회사하이원오일,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 송학면 북부로 3403,1,0,0,043-644-3992,37.1864245841519,128.274976110264,addr,충북 제천시 송학면 북부로 3403
A0013350,소백산주유소,GS칼텍스,충북 단양군,충북,단양군,충북 단양군 대강면 죽령로 2996,0,0,0,043-422-4831,36.9185680973449,128.374261742681,addr,충북 단양군 대강면 죽령로 2996
A0013360,굿오일주유소,SK에너지,충북 단양군,충북,단양군,충북 단양군 매포읍 평동로 83,0,0,1,043-422-7785,37.0301082859083,128.302392996636,addr,충북 단양군 매포읍 평동로 83
A0013364,대신주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 용두대로 71 (하소동),1,0,1,043-644-7722,37.1372976157682,128.19957009893,addr,충북 제천시 용두대로 71
A0013368,남천주유소,S-OIL,충북 제천시,충북,제천시,충북 제천시 의병대로 132,1,0,1,043-921-9546,37.1345411461809,128.215191893498,addr,충북 제천시 의병대로 132
A0013370,청석주유소,S-OIL,충북 단양군,충북,단양군,충북 단양군 매포읍 단양로 1783,0,0,0,043-422-4122,37.024002083232,128.30971371737,addr,충북 단양군 매포읍 단양로 1783
A0013379,우암주유소,S-OIL,경기 고양시,경기,고양시,경기 고양시 덕양구 벽제동 보광로 198,0,0,0,031-963-2334,37.7318154239809,126.91118946388,addr,경기 고양시 덕양구 보광로 198
A0013380,월악산주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 한수면 월악로 1544,1,0,1,043-646-3331,36.9226269197834,128.094048780096,addr,충북 제천시 한수면 월악로 1544
A0013381,제일주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 내토로 722 (교동),1,0,1,043-651-0173,,,fail,
A0013384,박달이주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 송학면 북부로 3510,1,0,0,043-651-6200,37.1846045687981,128.286826317211,addr,충북 제천시 송학면 북부로 3510
A0013386,에덴알뜰주유소,알뜰주유소,충북 제천시,충북,제천시,충북 제천시 봉양읍 제원로 795,0,1,1,043-653-2040,37.1834045795647,128.109647866769,addr,충북 제천시 봉양읍 제원로 795
A0013406,덕산주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 덕산면 월악로 2294-7,0,0,0,043-644-6964,36.9247866712039,128.150377631638,addr,충북 제천시 덕산면 월악로 2294-7
A0013409,두성주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 내토로 1121 (고암동),0,0,0,043-646-5151,37.1716658406637,128.245112788995,addr,충북 제천시 내토로 1121
A0013418,희망주유소,GS칼텍스,충북 충주시,충북,충주시,충북 충주시 금봉대로 398,1,0,0,043-845-5651,36.9702977477267,127.947051405591,addr,충북 충주시 금봉대로 398
A0013420,대동셀프주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 용두대로 354 (신월동),1,0,1,043-653-2619,37.1548017729636,128.182777434966,addr,충북 제천시 용두대로 354
A0013421,평화주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 내토로 513,1,0,0,043-646-0744,37.1275496162203,128.214276201201,addr,충북 제천시 내토로 513
A0013422,두꺼비주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 청풍호로 347 (산곡동),1,0,0,043-646-2222,37.1009714318129,128.199274183068,addr,충북 제천시 청풍호로 347
A0013423,의림셀프주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 명륜로 74,1,0,0,043-647-6900,37.1416710318953,128.209091213618,addr,충북 제천시 명륜로 74
A0013425,강저셀프주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 청풍호로 130,1,0,0,043-645-4786,37.1195956005313,128.201783798883,addr,충북 제천시 청풍호로 130
A0013427,코끼리단양주유소,HD현대오일뱅크,충북 단양군,충북,단양군,충북 단양군 매포읍 적성로 13,0,0,0,043-421-5775,37.0281788524826,128.302688754819,addr,충북 단양군 매포읍 적성로 13
A0013434,성심주유소,S-OIL,충북 단양군,충북,단양군,충북 단양군 매포읍 적성로 60,1,0,0,043-421-5182,37.0261372177027,128.298038183483,addr,충북 단양군 매포읍 적성로 60
A0013437,제천하이테크주유소,알뜰주유소,충북 제천시,충북,제천시,충북 제천시 단양로 2897 (대랑동),0,0,1,043-653-9010,37.0923575175162,128.257319580725,addr,충북 제천시 단양로 2897
A0013440,신동주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 내토로 134,1,0,0,043-646-8026,37.1296378450948,128.172878806758,addr,충북 제천시 내토로 134
A0013447,성암주유소,SK에너지,충북 제천시,충북,제천시,충청북도 제천시 덕산면 월악로 2478,1,0,0,043-648-0990,36.9154219519824,128.164736149213,addr,충북 제천시 덕산면 월악로 2478
A0013449,남제천IC주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 청풍호로 294 (산곡동),1,0,0,043-652-7122,37.1058396539448,128.198493849187,addr,충북 제천시 청풍호로 294
A0013452,(주)맑은주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 북부로 2313,1,0,1,043-651-0514,37.1098959581822,128.218194437277,addr,충북 제천시 북부로 2313
A0013461,흥진주유소,HD현대오일뱅크,충북 청주시,충북,청주시,충북 청주시 청원구 북이면 충청대로 1293,0,0,0,043-211-5554,36.7562118684596,127.549254863805,addr,충북 청주시 청원구 북이면 충청대로 1293
A0013465,오티주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 수산면 청풍호로 3035,0,0,1,043-647-4042,36.9469758210958,128.158235935615,addr,충북 제천시 수산면 청풍호로 3035
A0013469,성신엘엔에스(주) 사랑주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 청풍호로 153,1,0,0,043-645-7021,37.1174970335256,128.202505912891,addr,충북 제천시 청풍호로 153
A0013471,두학주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 의병대로 356 (두학동),0,0,0,043-646-7266,37.131429195745,128.239568600799,addr,충북 제천시 의병대로 356
A0013473,박달령만수르주유소,S-OIL,충북 제천시,충북,제천시,충북 제천시 백운면 북부로 518,0,0,1,043-645-5188,37.1418344781899,128.030939714089,addr,충북 제천시 백운면 북부로 518
A0013474,우송주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 단양로 2935,1,0,0,043-647-5189,37.0942024946109,128.253662307186,addr,충북 제천시 단양로 2935
A0013477,영월랜드주유소,GS칼텍스,강원 영월군,강원,영월군,강원 영월군 한반도면 강원남로 267,1,0,0,033-372-8981,37.1737556762309,128.321824403432,addr,강원특별자치도 영월군 한반도면 강원남로 267
A0013482,(주)성한-평동주유소/충전소,HD현대오일뱅크,충북 단양군,충북,단양군,충북 단양군 매포읍 단양로 2010,0,0,0,043-421-0291,37.0383735158078,128.304273797518,addr,충북 단양군 매포읍 단양로 2010
A0013484,반석주유소,S-OIL,충북 제천시,충북,제천시,충북 제천시 단양로 3034,0,0,0,043-652-9921,37.1009490273116,128.247035891402,addr,충북 제천시 단양로 3034
A0013485,관해주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 북부로 2263,1,0,1,043-642-5189,37.1113220802102,128.211388293393,addr,충북 제천시 북부로 2263
A0013487,착한주유소 주식회사 상일물류,알뜰주유소,충북 제천시,충북,제천시,충북 제천시 단양로 3400 (신백동),1,0,1,043-643-0709,37.1272743430942,128.223783373577,addr,충북 제천시 단양로 3400
A0013489,(주)효성,SK에너지,충북 제천시,충북,제천시,충북 제천시 봉양읍 북부로 1263,0,0,0,043-644-1616,37.1339030384163,128.109775735409,addr,충북 제천시 봉양읍 북부로 1263
A0013490,안심주유소,HD현대오일뱅크,충북 단양군,충북,단양군,충북 단양군 매포읍 단양로 1315,1,0,0,043-422-7022,37.0011515188182,128.322381713336,addr,충북 단양군 매포읍 단양로 1315
A0013491,㈜대양물류 알라딘주유소,GS칼텍스,충북 제천시,충북,제천시,충북 제천시 송학면 내토로 1243,1,0,0,043-643-5149,37.1774608559226,128.255683619294,addr,충북 제천시 송학면 내토로 1243
A0013493,장락주유소,자가상표,충북 제천시,충북,제천시,충북 제천시 제천북로 907,1,0,0,043-647-5050,37.1656220392583,128.232556164469,addr,충북 제천시 제천북로 907
A0013496,안동대주유소,S-OIL,경북 안동시,경북,안동시,경북 안동시 경동로 1263 (송천동),0,0,0,054-822-5186,36.5471697160104,128.787226927266,addr,경북 안동시 경동로 1263
A0013498,KK㈜ KK하나주유소,SK에너지,충북 제천시,충북,제천시,충북 제천시 북부로 2365,1,0,1,043-647-9202,37.111409111337,128.222981570038,addr,충북 제천시 북부로 2365
A0013499,북단양농협 각기주유소,NH-OIL,충북 단양군,충북,단양군,충북 단양군 적성면 적성로 191,1,0,1,043-422-5220,37.0222102790794,128.286659678284,addr,충북 단양군 적성면 적성로 191
A0013500,백운농협주유소,NH-OIL,충북 제천시,충북,제천시,충북 제천시 백운면 구학산로 32,1,0,1,043-652-6634,37.1405278079704,128.022954416235,addr,충북 제천시 백운면 구학산로 32
A0013501,단양소백농협주유소,NH-OIL,충북 단양군,충북,단양군,충북 단양군 영춘면 강변로 311,1,0,1,043-423-6109,37.0697842808623,128.473887298893,addr,충북 단양군 영춘면 강변로 311
A0013503,봉양농협주유소,NH-OIL,충북 제천시,충북,제천시,충북 제천시 봉양읍 북부로 1152,0,0,1,043-645-3503,37.1331764922551,128.097258695454,addr,충북 제천시 봉양읍 북부로 1152
A0013504,단양농협주유소,NH-OIL,충북 단양군,충북,단양군,충북 단양군 단양읍 삼봉로 368,1,0,1,043-421-5185,36.9893361012809,128.368516735126,addr,충북 단양군 단양읍 삼봉로 368
A0013505,제천농협주유소,NH-OIL,충북 제천시,충북,제천시,충북 제천시 의림대로 394,0,1,1,043-652-5185,37.1620752110765,128.211857527506,addr,충북 제천시 의림대로 394
A0013512,제천IC주유소,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 내토로 333,1,0,1,043-643-2430,37.1308845122357,128.194743887223,addr,충북 제천시 내토로 333
A0013514,중문스테이션㈜케이투에너지,HD현대오일뱅크,충북 제천시,충북,제천시,충북 제천시 의림대로 226,1,0,0,000-000-0000,37.1476396337177,128.214679191935,addr,충북 제천시 의림대로 226
A0013516,㈜광동유통 단양팔경(춘천)주유소/충전소,알뜰(ex),충북 단양군,충북,단양군,충북 단양군 단성면 하방3길 100,1,1,1,043-421-1676,36.9428103184952,128.322219680343,addr,충북 단양군 단성면 하방3길 100
A0013535,(주)백경 왕미주유소,S-OIL,충북 제천시,충북,제천시,충북 제천시 제천북로 152,1,0,0,043-644-2700,37.1439683907461,128.16222550568,addr,충북 제천시 제천북로 152
A0013536,이케이에너지㈜ 단양팔경(부산)주유소/충전소,알뜰(ex),충북 단양군,충북,단양군,충북 단양군 적성면 기동2길 32-37,1,1,1,043-423-5406,36.9953526845447,128.287611681351,addr,충북 단양군 적성면 기동2길 32-37
A0013539,㈜제이에이치석유,GS칼텍스,충북 단양군,충북,단양군,충북 단양군 매포읍 단양로 2327,1,0,0,043-421-3697,37.0602885892835,128.301782391894,addr,충북 단양군 매포읍 단양로 2327
A0013543,군북주유소,SK에너지,충남 금산군,충남,금산군,충남 금산군 군북면 군북로 492,0,0,0,041-752-0236,36.1495222210012,127.530591778412,addr,충남 금산군 군북면 군북로 492
